date,open,high,low,close
2013-04-22,14.68,14.7921,13.9772,14.7616
2013-04-23,14.711,14.594,14.2746,15.0555
2013-04-24,14.4042,15.022,14.1698,14.6961
2013-04-25,15.3839,15.2559,15.094,14.746
2013-04-26,14.7423,15.281,15.2949,15.0292
2013-04-29,15.0268,15.6312,16,15.4892
2013-04-30,16.1073,16.5126,15.8738,16.5247
2013-05-01,16.26,16.465,15.5275,15.8951
2013-05-02,16.0691,16.703,16.2167,16.614
2013-05-03,16.4735,16.5763,16.2374,16.421
2013-05-06,16.4169,16.9151,16.8439,16.5682
2013-05-07,16.7285,16.7298,16.8357,16.7901
2013-05-08,17.0461,17.0792,16.8411,17.1301
2013-05-09,16.5168,16.72,16.3819,16.7791
2013-05-10,16.6977,16.7551,16.7874,16.3558
2013-05-13,16.5406,16.5166,16.271,16.6798
2013-05-14,16.8514,16.7929,16.4063,16.6408
2013-05-15,15.913,16.13,15.4144,15.5686
2013-05-16,15.2653,16.1811,15.6518,15.5233
2013-05-17,16.4577,15.8391,15.7932,16.1234
2013-05-20,15.55,16.5259,15.7487,16.4722
2013-05-21,15.7781,16.66,16.2719,15.8285
2013-05-22,16.6331,16.2233,15.7242,16.5464
2013-05-23,15.6823,16.0895,16.2176,16.5455
2013-05-24,15.8564,16.0298,15.8836,15.9548
2013-05-28,16.3492,16.6075,16.0227,15.8394
2013-05-29,16.19,16.5973,15.6983,15.9158
2013-05-30,16.0676,16.733,16.4723,16.3293
2013-05-31,16.1984,16.954,16.46,16.226
2013-06-03,16.2298,16.7665,16.0924,16.2917
2013-06-04,16.9309,16.2899,16.4551,16.7661
2013-06-05,16.1256,16.1325,16.2331,16.5979
2013-06-06,16.0566,16.6727,16.2317,16.2728
2013-06-07,15.8441,15.95,16.1239,16.38
2013-06-10,16.4789,16.0908,15.6,16.0319
2013-06-11,15.5807,15.9169,16.0357,16.0844
2013-06-12,15.7866,16.0245,15.5063,16.0835
2013-06-13,15.6059,15.7964,15.5141,15.5974
2013-06-14,15.95,15.7209,15.3876,15.48
2013-06-17,15.8649,15.8916,15.648,16.1959
2013-06-18,15.828,15.5563,15.652,16.1413
2013-06-19,15.7594,15.5258,15.3698,15.7792
2013-06-20,15.3057,15.6265,15.1099,15.2529
2013-06-21,15.1438,15,14.878,14.8838
2013-06-24,14.68,15.261,14.3297,14.5116
2013-06-25,14.54,14.9384,14.444,14.989
2013-06-26,14.4409,15.0086,14.5444,14.695
2013-06-27,14.7119,14.8698,14.484,14.2474
2013-06-28,14.0192,14.4576,14.5375,14.3496
2013-07-01,14.9882,15.0065,14.3923,15.263
2013-07-02,15.2557,15.259,15.2509,15.2248
2013-07-03,15.5312,15.292,15.2124,15.2502
2013-07-04,15.2815,15.6575,15.2621,15.6998
2013-07-05,15.1469,15.151,15.2987,15.03
2013-07-08,15.2923,15.6693,14.7218,15.4462
2013-07-09,15.0537,15.618,15.2197,15.5931
2013-07-10,15.2916,15.8253,14.9675,15.3568
2013-07-11,15.6761,15.744,15.5983,15.7452
2013-07-12,15.8302,15.9981,15.1495,15.4075
2013-07-15,15.833,15.7208,15.6109,15.6651
2013-07-16,15.6741,15.9096,15.8436,16.0545
2013-07-17,15.3866,15.6552,15.3416,15.9857
2013-07-18,16.234,16.0954,15.417,15.8378
2013-07-19,15.838,15.6643,15.4975,15.2836
2013-07-22,15.8947,15.9991,15.4922,15.3703
2013-07-23,15.2379,15.3898,15.5558,15.1861
2013-07-24,16.243,16.3685,15.554,16.0427
2013-07-25,15.8261,16.0875,16.307,16.2117
2013-07-26,15.9084,16.2091,15.8263,16.1935
2013-07-29,15.8994,16.1542,16.4884,16.4768
2013-07-30,16.0816,16.9963,16.2669,16.49
2013-07-31,16.7657,16.4477,16.1571,16.6278
2013-08-01,16.8389,16.9082,16.8297,16.8361
2013-08-02,16.4775,17.1057,16.902,16.5379
2013-08-05,16.6469,17.0789,16.7939,17.5815
2013-08-06,17.2321,17.6127,17.0879,16.6617
2013-08-07,17.2754,17.1232,16.8127,17.136
2013-08-08,16.7967,16.765,16.8417,17.1599
2013-08-09,17.11,17.232,16.8036,16.4745
2013-08-12,16.7395,16.8287,17.0224,17.3899
2013-08-13,16.8795,18.0825,16.8148,18.3203
2013-08-14,18.5183,18.3296,18.3794,18.1488
2013-08-15,18.2585,18.3033,18.2935,18.3808
2013-08-16,18.1691,18.4619,18.411,18.4738
2013-08-19,18.2823,19.1956,19,18.3694
2013-08-20,18.8637,18.6129,17.994,18.0031
2013-08-21,18.4858,18.6974,18.7,18.573
2013-08-22,18.254,18.645,17.9992,18.1795
2013-08-23,18.5682,18.3179,18.2363,18.5714
2013-08-26,18.5985,18.683,18.072,18.3301
2013-08-27,18.43,18.704,17.9942,17.7172
2013-08-28,17.5186,18.2277,17.9122,17.599
2013-08-29,17.7574,18.3243,17.9173,17.8794
2013-08-30,18.1947,17.7243,17.652,17.8001
2013-09-03,17.9061,18.3155,17.9014,18.0068
2013-09-04,18.2923,18.5623,18.0342,17.9416
2013-09-05,18.6612,18.4981,17.93,17.7728
2013-09-06,18.4513,17.993,17.615,18.6762
2013-09-09,18.8565,18.88,18.8157,18.4793
2013-09-10,18.471,18.8661,18.1182,17.7413
2013-09-11,17.4435,16.9888,17.0475,16.9218
2013-09-12,17.2674,17.6678,16.7465,17.5288
2013-09-13,17.384,17.231,17.243,16.9604
2013-09-16,16.4804,16.7996,16.3374,16.2437
2013-09-17,16.3161,16.6267,16.5495,16.8833
2013-09-18,17.2351,16.7241,17.0504,16.7841
2013-09-19,17.3096,17.6661,16.8084,17.1977
2013-09-20,17.7815,17.4596,17.235,17.3587
2013-09-23,18.517,18.1474,17.3289,18.2495
2013-09-24,18.4125,18.4218,18.1324,17.9902
2013-09-25,17.7239,17.8711,17.7831,17.8489
2013-09-26,17.8413,18.1052,17.6779,17.468
2013-09-27,17.8584,17.4404,17.3814,17.5683
2013-09-30,17.77,17.2315,17.242,17.4026
2013-10-01,17.4948,17.8941,17.57,17.4968
2013-10-02,17.8953,18.4094,17.8516,17.852
2013-10-03,17.5373,18.0044,17.6879,17.6931
2013-10-04,17.3909,17.9544,17.7574,18.079
2013-10-07,18.1246,18.0451,17.8203,18.1274
2013-10-08,17.8881,18.2328,17.2452,17.2649
2013-10-09,17.9916,17.8903,17.5965,18.0251
2013-10-10,17.9707,18.347,17.5533,18.3246
2013-10-11,17.7195,18.0373,17.6912,18.0661
2013-10-14,18.1977,18.4662,17.5883,18.5461
2013-10-15,18.486,18.5445,18.4908,18.26
2013-10-16,18.5044,18.4205,18.4187,18.3773
2013-10-17,18.5647,18.0379,18.108,18.4793
2013-10-18,18.67,18.8574,18.9518,18.2178
2013-10-21,18.635,19.262,18.4462,19.147
2013-10-22,19.7017,19.6208,18.8277,19.2423
2013-10-23,18.8108,19.575,19.0681,19.5936
2013-10-24,19.61,19.3778,19.012,19.3583
2013-10-25,19.87,19.8273,19.6168,19.3304
2013-10-28,19.0568,19.7297,19.5469,19.3661
2013-10-29,19.1908,19.9205,18.6541,19.0861
2013-10-30,19.0262,19.02,18.779,19.5116
2013-10-31,19.49,19.4221,18.8726,19.2119
2013-11-01,19.564,18.9465,18.6295,19.4737
2013-11-04,18.641,19.126,18.7744,19.4899
2013-11-05,19.46,19.0728,18.728,19.56
2013-11-06,19.3036,19.281,18.696,19.1048
2013-11-07,19.4061,19.1388,18.3929,18.3117
2013-11-08,18.6875,18.7357,18.7739,19.1809
2013-11-11,18.591,19.3143,18.5753,18.6101
2013-11-12,18.5044,19.5917,19.1922,19.0958
2013-11-13,19.2,19.5143,19.0598,19.3043
2013-11-14,19.1028,19.0429,18.8363,19.5402
2013-11-15,19.3166,19.2891,19.5213,18.8275
2013-11-18,19.2022,19.5105,19.1358,18.9687
2013-11-19,19.1117,19.0427,18.7065,19.3448
2013-11-20,18.6815,19.0181,18.3971,18.8094
2013-11-21,18.5139,19.4815,18.4823,19.31
2013-11-22,19.4138,18.8471,19.0752,19.2168
2013-11-25,19.12,19.332,19.3086,18.86
2013-11-26,19.0476,19.4718,18.9185,19.48
2013-11-27,19.653,19.7,19.97,19.965
2013-11-29,19.4308,19.5,19.34,19.7738
2013-12-02,20.5712,21.0404,19.9106,20.1593
2013-12-03,20.0636,20.9945,20.456,20.3883
2013-12-04,21,20.7966,20.4851,20.7647
2013-12-05,21.2654,20.877,20.9573,20.302
2013-12-06,20.8962,20.7226,20.1122,20.0556
2013-12-09,20.5464,20.581,20.9046,21.1606
2013-12-10,20.6357,21.1913,20.941,21.1509
2013-12-11,20.959,21.1964,20.5461,20.8055
2013-12-12,20.1069,20.9992,20.4202,20.612
2013-12-13,20.8421,20.4502,20.6988,20.2341
2013-12-16,20.5893,21.0541,20.5809,20.3036
2013-12-17,19.928,20.38,19.8199,20.5717
2013-12-18,19.9342,20.2024,19.6749,20.2762
2013-12-19,19.6254,19.7569,19.8052,20.12
2013-12-20,20.1265,20.634,19.8849,19.6784
2013-12-23,20.946,21.0993,20.3929,20.9847
2013-12-24,21.3685,20.9156,20.9278,20.5194
2013-12-26,20.3261,20.5896,20.6506,20.1684
2013-12-27,20.7992,20.3073,20.0898,20.626
2013-12-30,20.2014,20.4377,19.8017,20.6513
2013-12-31,20.2723,20.8569,20.5066,20.6964
2014-01-02,20.7308,20.8461,20.376,19.8471
2014-01-03,20.48,20.338,19.3946,19.9051
2014-01-06,19.9749,19.7037,19.3083,20.1557
2014-01-07,19.87,19.9101,19.7536,20.1257
2014-01-08,19.5058,19.7651,20.1651,20.0321
2014-01-09,19.8791,20.1568,19.2699,19.7734
2014-01-10,20.1153,19.6239,18.9938,19.1138
2014-01-13,19.4188,19.91,18.9629,19.9882
2014-01-14,20.163,20.0083,19.3965,20.0884
2014-01-15,20.0658,20.0118,19.901,20.4584
2014-01-16,19.8723,20.8798,19.985,19.9725
2014-01-17,20.0587,20.4891,19.5534,20.0362
2014-01-21,19.583,20.5126,20.0639,19.9627
2014-01-22,20.1576,19.978,19.8987,20.3415
2014-01-23,20.2908,20.769,20.375,20.6217
2014-01-24,19.8665,19.9759,19.8235,20.2074
2014-01-27,20.56,20.2151,19.9113,19.9393
2014-01-28,18.6419,18.9137,18.6155,18.9783
2014-01-29,19,18.5279,17.9566,18.3045
2014-01-30,17.979,18.3479,18.4638,18.3313
2014-01-31,18.5103,18.2787,18.0008,18.6369
2014-02-03,18.7181,19.0293,18.2722,17.9979
2014-02-04,18.7745,18.209,18.6546,18.5275
2014-02-05,18.1638,18.4386,18.9716,18.7808
2014-02-06,18.9687,19.1794,18.6422,18.718
2014-02-07,19.3001,19.6002,18.6199,19.29
2014-02-10,18.8929,19.3373,19,19.6635
2014-02-11,19.6401,19.4909,18.9627,19.4075
2014-02-12,19.8503,19.59,19.2655,19.22
2014-02-13,20.008,19.8184,19.8534,19.6522
2014-02-14,20.1497,20.0496,19.5294,19.566
2014-02-18,20.3,19.7981,19.658,19.5066
2014-02-19,20.2848,19.6515,19.8528,20.1235
2014-02-20,19.3738,19.6347,19.6678,19.5868
2014-02-21,19.874,19.5528,18.7357,18.7739
2014-02-24,19.61,19.4363,19.1097,19.7161
2014-02-25,19.2347,19.553,19.1918,19.35
2014-02-26,19.4181,19.15,19.1856,18.6511
2014-02-27,19.2336,19.674,19.3102,19.5823
2014-02-28,19.1789,19.8467,19.1688,18.8714
2014-03-03,18.8514,19.1874,19.5704,19.483
2014-03-04,19.6424,19.4374,18.9145,19.8776
2014-03-05,19.4315,19.9189,19.4919,19.6647
2014-03-06,19.5876,19.4454,19.5425,19.883
2014-03-07,19.5409,19.7126,19.2334,19.0205
2014-03-10,19.68,19.1581,19.4487,19.3642
2014-03-11,19.727,19.5044,19.4864,19.8583
2014-03-12,19.2702,19.3037,19,20.0802
2014-03-13,19.3881,19.6458,19.3186,19.2248
2014-03-14,19.7319,19.0411,18.7209,18.783
2014-03-17,19.0031,19.166,18.9609,19.5286
2014-03-18,18.8821,19.3928,19.5814,19.6325
2014-03-19,19.9257,19.4256,19.4988,19.2367
2014-03-20,19.4247,19.8785,19.2502,19.3767
2014-03-21,19.45,19.7801,19.5367,19.4672
2014-03-24,19.9248,19.8315,19.9161,19.4942
2014-03-25,19.41,19.5508,20.1507,20.3727
2014-03-26,19.804,20.2961,20.085,19.9134
2014-03-27,19.7285,19.6866,19.7423,19.945
2014-03-28,19.7806,19.9558,19.9201,19.5609
2014-03-31,20.1914,19.777,19.6229,19.5118
2014-04-01,19.3151,20.1421,19.3449,19.3732
2014-04-02,20.2366,19.73,19.469,20.2272
2014-04-03,19.892,19.515,19.3824,20.0219
2014-04-04,19.5291,20.0491,19.3855,19.2365
2014-04-07,19.3225,19.238,19.5555,18.7392
2014-04-08,19.4609,18.96,18.957,19.4169
2014-04-09,19.5767,19.5238,19.3467,19.04
2014-04-10,19.8304,19.0158,18.8227,19.1107
2014-04-11,19.0086,19.3036,19.3213,19.4245
2014-04-14,19.5008,19.0169,18.5711,19.5145
2014-04-15,18.72,19.41,18.4576,18.5892
2014-04-16,19.3583,18.6252,18.542,18.6156
2014-04-17,19.4997,19.2495,19.1774,19.3361
2014-04-21,18.96,19.19,19.2334,19.3661
2014-04-22,19.6009,19.8347,19.4158,19.813
2014-04-23,19.0626,19.034,19.3882,19.098
2014-04-24,21.0202,20.5078,20.4682,21.0131
2014-04-25,20.8941,21.3825,20.5743,21.1224
2014-04-28,20.9153,21.5583,20.4845,21.4288
2014-04-29,21.2411,22.2,21.2319,22.0611
2014-04-30,21.7508,22.3165,21.2114,21.5974
2014-05-01,21.4772,22.1829,21.3666,21.4083
2014-05-02,21.7132,21.6026,21.8964,21.3182
2014-05-05,21.1305,21.8352,21.9586,21.956
2014-05-06,22.4085,22.503,21.3459,21.511
2014-05-07,22.0878,21.9511,21.0138,22.1789
2014-05-08,21.4964,22.0151,21.798,21.5515
2014-05-09,21.342,20.9439,20.9298,21.5915
2014-05-12,21.326,21.73,21.8981,21.2025
2014-05-13,21.2281,22.2087,22.0778,22.1996
2014-05-14,21.195,22.2538,21.6571,22.2462
2014-05-15,21.5312,21.4107,21.3948,21.6156
2014-05-16,21.0949,22.3016,21.3868,21.6046
2014-05-19,21.859,22.0287,21.929,22.6517
2014-05-20,22.4774,21.941,21.9612,21.7399
2014-05-21,21.9807,21.9289,21.9853,22.595
2014-05-22,22.5455,22.227,21.694,22.2578
2014-05-23,22.6673,22.3872,22.3715,22.9077
2014-05-27,22.9704,22.697,22.7651,22.9628
2014-05-28,22.9154,22.5301,22.3076,22.6056
2014-05-29,22.7299,23.8616,23.2375,23.8241
2014-05-30,23.253,24.1539,22.9601,22.6463
2014-06-02,23.6544,23.198,23.3326,23.5309
2014-06-03,22.6822,23.0428,23.4245,23.1306
2014-06-04,22.8,23.1889,23.4948,24.0918
2014-06-05,23.3538,23.3013,23.6926,23.6349
2014-06-06,23.2915,23.4856,23.8919,23.889
2014-06-09,23.245,24.18,23.1892,24.394
2014-06-10,24.24,24.748,24.256,24.1814
2014-06-11,24.0973,23.8,24.2875,24.016
2014-06-12,24.56,23.98,23.069,24.1548
2014-06-13,23.667,23.33,22.74,22.85
2014-06-16,23.64,23.9219,22.9477,23.68
2014-06-17,24.1,23.802,23.84,23.43
2014-06-18,23.357,23.3781,22.9124,23.108
2014-06-19,23.451,24.063,23.83,23.491
2014-06-20,23.67,24.0216,23.676,22.9932
2014-06-23,23.6784,23.6,23.41,23.6752
2014-06-24,22.9833,23.783,23.0076,23.09
2014-06-25,23.1243,23.743,22.5339,22.79
2014-06-26,23.6163,23.7295,23.49,23.245
2014-06-27,23.546,23,23.4564,23.244
2014-06-30,24.04,23.9232,24.0908,23.5648
2014-07-01,23.91,24.6809,23.6721,23.7
2014-07-02,23.8528,24.111,23.4354,24.08
2014-07-03,24.3179,23.631,24.4,23.99
2014-07-07,23.541,25.1642,24.172,25.043
2014-07-08,24.49,25,24.18,23.9899
2014-07-09,24.7947,24.7397,24.45,24.4715
2014-07-10,24.2406,23.9684,24.18,23.9928
2014-07-11,23.948,24.8857,24.4737,24.327
2014-07-14,25.113,25.2885,24.6626,24.5647
2014-07-15,24.9,24.2348,24.1826,24.42
2014-07-16,25.222,24.535,24.62,24.125
2014-07-17,24.4358,24.8836,24.007,23.8968
2014-07-18,24.128,23.736,23.618,23.8177
2014-07-21,24.8247,24.27,24.04,24.4588
2014-07-22,23.83,24.8134,24.08,24.15
2014-07-23,24.533,25.65,24.5039,25.2934
2014-07-24,24.5562,24.69,24.86,25.428
2014-07-25,24.2461,25.13,25.33,24.8253
2014-07-28,24.869,25.98,25.1185,25.714
2014-07-29,25.2871,25.8,24.6982,25.31
2014-07-30,25.7,24.883,25.4431,24.6946
2014-07-31,24.38,24.8682,24.0692,24.2
2014-08-01,24.633,25.15,24.7818,24.2278
2014-08-04,25.1501,24.254,23.9864,24.0257
2014-08-05,24.33,24.21,24.58,24.77
2014-08-06,24.8693,24.25,24.3146,24.51
2014-08-07,24.0752,24.0404,24.646,24.46
2014-08-08,24.14,24.757,24.39,24.129
2014-08-12,24.12,24.86,24.9526,24.9991
2014-08-14,25.3988,25.5066,24.5,25.242
2014-08-15,25.146,25.2268,24.841,25.711
2014-08-18,25.2694,26.14,24.97,25.7223
2014-08-20,26.3136,26.389,25.0899,25.226
2014-08-22,25.3148,25.9106,25.133,25.89
2014-08-25,25.9489,26.6,26.23,26.404
2014-08-26,26.281,25.934,25.241,26.249
2014-08-27,26.211,26.5777,26.053,26.3633
2014-08-28,25.9688,26.745,26.25,26.7527
2014-08-29,25.855,25.977,26.49,26.205
2014-09-01,26.333,26.819,26.91,26.656
2014-09-02,25.799,26.07,26.47,27.022
2014-09-03,26.96,26.6,24.769,24.818
2014-09-04,25.3514,26.0473,25.4065,25.35
2014-09-05,25.6,25.7653,25.4856,25.9109
2014-09-08,25.563,25.2955,24.791,25.8
2014-09-09,24.95,27,25.012,25.7072
2014-09-10,25.1391,26.3752,25.23,25.97
2014-09-11,26.0949,26.51,25.612,26.2006
2014-09-12,26.0004,25.7703,26.29,25.665
2014-09-15,25.9023,26.8128,26.54,25.5553
2014-09-16,25.32,25.577,24.8777,26.046
2014-09-17,26.745,26.6076,25.7,26.1141
2014-09-18,26.2606,25.9086,25.62,26.2092
2014-09-19,26.6688,26.5618,25.97,26.5
2014-09-22,26.41,25.925,25.185,25.472
2014-09-23,25.87,26.082,25.373,26.27
2014-09-24,26.05,26.344,25.3,25.5301
2014-09-25,25.8332,25.5432,25.32,25.2893
2014-09-26,25.0913,25.5797,24.8,26.1884
2014-09-29,25.6533,25.2469,25.2815,26.2563
2014-09-30,26.3886,25.445,25.2299,25.9863
2014-10-01,25.9165,25.3295,25.184,25.987
2014-10-02,25.8731,25.388,25.44,25.385
2014-10-03,25.13,25.8413,25.09,26.006
2014-10-06,25.482,26.1817,25.623,25.661
2014-10-07,25.8264,25.46,24.9801,25.1704
2014-10-08,25.38,25.7227,24.8021,25.8
2014-10-09,25.455,26.463,25.519,25.298
2014-10-10,25.4803,25.6875,25.928,25.4699
2014-10-13,25.8235,26.565,25.9263,25.465
2014-10-14,25.4854,25.95,24.7989,25.0613
2014-10-15,24.5927,25.6236,24.908,24.564
2014-10-16,24.0402,25.13,23.9281,25.079
2014-10-17,25.323,25.39,25.2569,24.6714
2014-10-20,25.038,25.49,25.415,25.53
2014-10-21,26.681,25.856,26.2676,26.2965
2014-10-22,25.72,26.7815,26.27,26.1953
2014-10-23,27.602,26.3925,26.3904,26.613
2014-10-24,27.603,26.7269,26.8525,26.725
2014-10-27,26.81,27.891,26.9223,27.162
2014-10-28,27.2134,27.1955,27.52,27.705
2014-10-29,26.7472,27.6574,27.28,27.374
2014-10-30,27.5756,27.7888,26.914,27.298
2014-10-31,27.1284,27.55,27.0953,28
2014-11-03,28.026,27.682,27.8968,27.85
2014-11-04,28.63,27.6503,27.84,27.96
2014-11-05,28.303,27.371,28.1343,27.804
2014-11-06,28.26,28.3554,28.14,28.182
2014-11-07,27.4583,27.77,28.1168,27.6017
2014-11-10,28.248,28.2519,27.8698,27.8604
2014-11-11,27.688,28.2744,27.8,28.445
2014-11-12,28.485,29.0264,27.8353,28.9731
2014-11-13,28.82,29.1837,28.1,28.474
2014-11-14,28.3718,29.7605,28.9899,28.607
2014-11-17,29.3822,30.19,28.829,28.7956
2014-11-18,29.22,28.9966,29.7383,29.6654
2014-11-19,29.38,29.615,29.59,29.8335
2014-11-20,29.8839,29.314,29.0179,30.2428
2014-11-21,29.3968,29.4357,30.3529,29.3442
2014-11-24,30.3669,30.3062,29.385,29.919
2014-11-25,30.1328,31.1744,29.8216,29.8
2014-11-26,30.785,30.432,30.5541,31.02
2014-11-28,29.9334,31.02,30.093,29.9827
2014-12-01,30.0945,30.0813,29.0229,28.9992
2014-12-02,29.401,29.2761,29.034,28.8909
2014-12-03,29.5409,29.7467,29.2601,29.1723
2014-12-04,29.5917,29.5,30.0222,29.1226
2014-12-05,29.154,29.06,29.35,28.81
2014-12-08,29.228,29.377,29.092,28.5
2014-12-09,27.549,29.138,28.2219,28.7
2014-12-10,29.4424,29.4496,28.065,28.7113
2014-12-11,28.318,29.05,28.296,28.778
2014-12-12,28.05,29.0506,27.609,28.6952
2014-12-15,28.41,28.1,26.7732,27.9879
2014-12-16,27.2331,28.12,27.211,27.3337
2014-12-17,26.87,28.77,27.192,27.5283
2014-12-18,28.8995,29.2898,28.071,29.1346
2014-12-19,28.559,29.46,27.918,29.279
2014-12-22,28.14,29.2191,28.1209,29.049
2014-12-23,28.5348,29.1709,29.118,28.202
2014-12-24,28.57,29.3071,28.4504,29.2038
2014-12-26,29.164,28.78,28.3712,29.6625
2014-12-29,28.7709,29.0094,29.65,28.9343
2014-12-30,28.59,28.82,28.7662,28.44
2014-12-31,29.073,29.3839,27.8982,28.527
2015-01-02,29.1785,28.42,27.8707,28.0549
2015-01-05,27.5732,28.2151,27.218,27.5081
2015-01-06,27.391,27.0589,26.1804,27.833
2015-01-07,27.5,28.11,27.771,27.3874
2015-01-08,27.8256,28.5466,27.576,28.4942
2015-01-09,28.7491,29.4383,28.2218,28.0615
2015-01-12,28.84,29.4896,27.5,28.2141
2015-01-13,29.1068,29.1,28.129,27.689
2015-01-14,28.5,27.6241,27.2,28.24
2015-01-15,27.7,27.594,26.741,27.623
2015-01-16,27.66,27,27,26.9873
2015-01-20,27.52,28.489,27.061,27.56
2015-01-21,27.6369,28.706,28.1328,27.8505
2015-01-22,28.268,28.8625,27.68,29.3
2015-01-23,29.302,28.9132,28.7271,28.474
2015-01-26,28.741,29.0264,28.9,28.739
2015-01-27,28.34,29.27,28.6146,28.077
2015-01-28,29.9977,30.11,30.2441,29.6703
2015-01-29,29.85,29.8825,29.61,30.438
2015-01-30,29.9,30,29.96,29.86
2015-02-02,30.9326,31.0741,30.32,30.114
2015-02-03,30.455,31.251,30.813,30.4895
2015-02-04,29.701,30.3202,29.6271,30.89
2015-02-05,30.021,30.4866,30.5107,30.095
2015-02-06,31.307,30.9628,30.4402,29.9239
2015-02-09,30.7631,30.48,30.7063,30.85
2015-02-10,31.4786,30.5662,30.91,31.1
2015-02-11,31.5855,31.98,31.462,32.35
2015-02-12,33.026,33.07,32.7373,32.519
2015-02-13,32.94,33,32.9125,32.09
2015-02-17,33.0188,32.28,32.33,32.8996
2015-02-18,31.9162,33.146,32.798,33.2382
2015-02-19,33.55,33.4394,32.2908,32.6385
2015-02-20,32.513,33.277,32.8435,33.8645
2015-02-23,34.061,34.2,33.451,33.35
2015-02-24,33.335,33.7,33.2281,33.9277
2015-02-25,33.04,33.5,32.81,32.6501
2015-02-26,32.4267,33.7117,31.9965,33.9131
2015-02-27,32.7,33.2405,32.38,32.656
2015-03-02,33.3438,33.99,32.52,33.238
2015-03-03,33.68,33.37,33.3287,32.71
2015-03-04,32.713,32.88,32.84,32.741
2015-03-05,32.824,32.9577,31.94,32.1566
2015-03-06,32.7,32.9527,33.074,32.97
2015-03-09,33.32,33.0066,32.037,32.582
2015-03-10,33.14,33.303,31.82,31.1558
2015-03-11,32.147,31.6996,31.3128,31.9
2015-03-12,30.6057,31.596,31.2524,31.4328
2015-03-13,32.1,31.6891,31.107,32.1494
2015-03-16,31.58,32.0931,31.5575,32.1785
2015-03-17,31.958,33.11,31.9475,32.42
2015-03-18,33.17,32.39,32.5233,32.4135
2015-03-19,32.445,33.3372,31.9,33.1509
2015-03-20,33.4482,33.4,32.1,32.649
2015-03-23,33.23,32.3979,32.51,33.3911
2015-03-24,32.5445,33.03,31.72,32.6019
2015-03-25,31.81,32.603,30.859,31.744
2015-03-26,31.51,32.65,31.01,32.2
2015-03-27,31.3928,31.568,32.2164,31.5959
2015-03-30,31.119,32.5,32,31.7784
2015-03-31,32.4793,32.0509,31.4572,32.5886
2015-04-01,32.512,31.62,31.368,31.0946
2015-04-02,32.0585,31.61,32.1174,32.17
2015-04-06,32.3122,32.7554,31.1215,32.6794
2015-04-07,32.13,32.675,32.741,32.9783
2015-04-08,32.0047,31.9,31.418,32.2
2015-04-09,31.6086,33.138,31.431,32.54
2015-04-10,32.7202,33.2608,32.158,31.933
2015-04-13,32.9024,33.0516,32.9691,31.8545
2015-04-14,32.48,32.3429,32.1975,32.332
2015-04-15,32.4148,32.7733,32.3773,32.509
2015-04-16,32.78,32.433,31.8305,31.8137
2015-04-17,32.4687,32.23,31.601,32.0274
2015-04-20,31.5572,33.24,32.6244,32
2015-04-21,32.462,32.36,31.8308,32.4549
2015-04-22,32.5718,32.6488,32.32,32.409
2015-04-23,33.355,33.702,33.513,33.715
2015-04-24,33.8792,34.0752,33.686,33.66
2015-04-27,33.1395,33.8271,33.3326,34.0557
2015-04-28,35.2123,33.65,33.6417,33.52
2015-04-29,33.64,33.4918,33.64,33.64
2015-04-30,32.602,33.38,31.901,32.5268
2015-05-01,32.294,32.9054,32.85,32.5286
2015-05-04,32.443,33.672,33.575,33.26
2015-05-05,32.7928,33.1988,31.997,32.11
2015-05-06,32.03,32.6677,32.08,32.5535
2015-05-07,32.6497,33,31.348,32.17
2015-05-08,32.79,32.812,32.2077,32.616
2015-05-11,32.2598,32.61,32.9257,32.11
2015-05-12,31.6,32.95,32.51,31.6676
2015-05-13,32.5631,33.0382,32.918,32.5932
2015-05-14,33.2583,33.3887,32.08,32.2802
2015-05-15,33.7163,32.6785,33.5569,32.9481
2015-05-18,32.371,33.11,32.19,33.7155
2015-05-19,33.6879,33.61,33.31,32.8581
2015-05-20,33.2,34.374,33.261,33.113
2015-05-21,33.0627,34.5032,32.4691,33.0541
2015-05-22,33,33.5257,34.12,33.286
2015-05-26,33.83,34.5545,33.48,32.808
2015-05-27,33.524,33.174,33.1213,33.785
2015-05-28,33.11,34.6251,32.975,33.21
2015-05-29,34.0558,33.842,33.232,34.04
2015-06-01,34.4,33.3108,33.2497,32.6825
2015-06-02,32.902,32.701,32.4,32.97
2015-06-03,32.772,33.793,32.65,32.57
2015-06-04,32.645,32.91,32.5414,32.36
2015-06-05,33.781,33.9819,33.15,33.2735
2015-06-08,33.337,33.4983,32.3492,32.31
2015-06-09,32.855,32.33,32.662,32.865
2015-06-10,33.28,32.949,33.4087,33.09
2015-06-11,33.839,33.389,32.5571,33.486
2015-06-12,32.8652,33.0195,31.9384,33.2698
2015-06-15,32.93,32.86,32.5097,32.45
2015-06-16,32.706,32.9405,32.7928,32.7
2015-06-17,32.34,32.66,32.589,32.384
2015-06-18,33.1391,33.5964,32.898,32.26
2015-06-19,32.6399,33.237,32.4,33.11
2015-06-22,33.3437,33.245,31.95,31.9937
2015-06-23,32.05,33.4477,31.7242,32.4693
2015-06-24,32.5649,32.61,32.38,32.4591
2015-06-25,33.31,33.3,32.933,32.287
2015-06-26,32.4175,33.4451,32.3323,32.19
